DEBUG 2023-10-03 21:52:19,079 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1696004250.4583483
DEBUG 2023-10-03 21:52:19,080 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\base.py first seen with mtime 1696004250.2303689
DEBUG 2023-10-03 21:52:19,080 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1696004250.5394456
DEBUG 2023-10-03 21:52:19,080 autoreload File C:\Users\alecb\education_project\education_project\urls.py first seen with mtime 1696259165.2235897
DEBUG 2023-10-03 21:52:19,080 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1696004250.794416
DEBUG 2023-10-03 21:52:19,080 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\asgiref\local.py first seen with mtime 1696004254.7698128
DEBUG 2023-10-03 21:52:19,081 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1696004248.7010996
DEBUG 2023-10-03 21:52:19,081 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1696004249.2338872
DEBUG 2023-10-03 21:52:19,081 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1696004250.2633624
DEBUG 2023-10-03 21:52:19,081 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\collections\__init__.py first seen with mtime 1694630744.9612205
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\version.py first seen with mtime 1696004250.8951583
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\timeouts.py first seen with mtime 1694630744.867097
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\locks.py first seen with mtime 1694630744.867097
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1696004246.0832467
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\http.py first seen with mtime 1696004250.8715463
DEBUG 2023-10-03 21:52:19,082 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1696004250.6208663
DEBUG 2023-10-03 21:52:19,083 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\middleware\common.py first seen with mtime 1696004250.7662098
DEBUG 2023-10-03 21:52:19,083 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1696004247.0856376
DEBUG 2023-10-03 21:52:19,083 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1696004250.3401146
DEBUG 2023-10-03 21:52:19,083 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\urls\conf.py first seen with mtime 1696004250.8338537
DEBUG 2023-10-03 21:52:19,083 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\iterators.py first seen with mtime 1694630745.1963408
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\tokenize.py first seen with mtime 1694630748.8811305
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1696004249.2303166
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1696004250.560761
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1696004250.6247525
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Users\alecb\education_project\courses\urls.py first seen with mtime 1696355375.1619864
DEBUG 2023-10-03 21:52:19,084 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\validators.py first seen with mtime 1696004250.1442623
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1696004250.2021523
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1696004250.4603453
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\utils.py first seen with mtime 1694630745.2119634
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1696004250.8548586
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\linecache.py first seen with mtime 1694630746.3570952
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\sqlite3\features.py first seen with mtime 1696004250.5427034
DEBUG 2023-10-03 21:52:19,085 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\views\generic\base.py first seen with mtime 1696004250.9280791
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1696004250.1016324
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Users\alecb\education_project\courses\apps.py first seen with mtime 1696205072.3425648
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1696004250.6116495
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\difflib.py first seen with mtime 1694630745.039333
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\constants.py first seen with mtime 1696004250.580703
DEBUG 2023-10-03 21:52:19,086 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1696004250.9141166
DEBUG 2023-10-03 21:52:19,087 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1696004250.847092
DEBUG 2023-10-03 21:52:19,087 autoreload File C:\Users\alecb\education_project\teachers\views.py first seen with mtime 1696385440.527221
DEBUG 2023-10-03 21:52:19,087 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\inspect.py first seen with mtime 1696004250.8725092
DEBUG 2023-10-03 21:52:19,087 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1696004247.0743506
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\policy.py first seen with mtime 1694630745.2119634
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1696004250.2096524
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\base_tasks.py first seen with mtime 1694630744.8514698
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\forms\widgets.py first seen with mtime 1696004250.6369195
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\database.py first seen with mtime 1696004250.1826198
DEBUG 2023-10-03 21:52:19,088 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\uuid.py first seen with mtime 1694630749.0221198
DEBUG 2023-10-03 21:52:19,089 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\base_futures.py first seen with mtime 1694630744.8514698
DEBUG 2023-10-03 21:52:19,089 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1696004248.6931477
DEBUG 2023-10-03 21:52:19,089 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\datetime.py first seen with mtime 1694630745.0237122
DEBUG 2023-10-03 21:52:19,089 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1694632146.3388536
DEBUG 2023-10-03 21:52:19,089 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\shortcuts.py first seen with mtime 1696004245.5268104
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\sqlite3\operations.py first seen with mtime 1696004250.5457869
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\connection.py first seen with mtime 1696004250.851594
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\_markupbase.py first seen with mtime 1694630749.131871
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\_parseaddr.py first seen with mtime 1694630745.2275853
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\utils.py first seen with mtime 1696004250.2549636
DEBUG 2023-10-03 21:52:19,090 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1696004250.8558133
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1696004247.492638
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\selectors.py first seen with mtime 1694630746.5544639
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\template\library.py first seen with mtime 1696004250.7872555
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1696004250.1150203
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Users\alecb\education_project\students\urls.py first seen with mtime 1696113886.7197413
DEBUG 2023-10-03 21:52:19,091 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\enum.py first seen with mtime 1694630745.6353405
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1696004250.568754
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\DLLs\_zoneinfo.pyd first seen with mtime 1694630744.067554
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1696004250.837682
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\timezone.py first seen with mtime 1696004250.890162
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1696004250.1267893
DEBUG 2023-10-03 21:52:19,092 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1696004250.3504877
DEBUG 2023-10-03 21:52:19,093 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1696004246.0782602
DEBUG 2023-10-03 21:52:19,093 autoreload File C:\Users\alecb\education_project\students\apps.py first seen with mtime 1696004637.0271604
DEBUG 2023-10-03 21:52:19,093 autoreload File C:\Users\alecb\education_project\courses\forms.py first seen with mtime 1696387556.0105927
DEBUG 2023-10-03 21:52:19,093 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\headerregistry.py first seen with mtime 1694630745.1963408
DEBUG 2023-10-03 21:52:19,094 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1696004254.7685435
DEBUG 2023-10-03 21:52:19,094 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1696004250.4660866
DEBUG 2023-10-03 21:52:19,094 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\forms\fields.py first seen with mtime 1696004250.6301613
DEBUG 2023-10-03 21:52:19,094 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\traceback.py first seen with mtime 1694630748.896754
DEBUG 2023-10-03 21:52:19,094 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\sqlparse\engine\grouping.py first seen with mtime 1696004245.374141
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\concurrent\futures\_base.py first seen with mtime 1694630744.9612205
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\asgiref\__init__.py first seen with mtime 1696004254.765467
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\zoneinfo\__init__.py first seen with mtime 1694630749.131871
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\copy.py first seen with mtime 1694630744.99247
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1696004246.0732744
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\base\introspection.py first seen with mtime 1696004250.471027
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\html.py first seen with mtime 1696004250.8715463
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1696004250.2703846
DEBUG 2023-10-03 21:52:19,095 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1696004250.6153488
DEBUG 2023-10-03 21:52:19,096 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1696004246.081252
DEBUG 2023-10-03 21:52:19,096 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1696004250.1920812
DEBUG 2023-10-03 21:52:19,096 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1696004250.2569616
DEBUG 2023-10-03 21:52:19,097 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\weakref.py first seen with mtime 1694630749.0377429
DEBUG 2023-10-03 21:52:19,097 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\__init__.py first seen with mtime 1696004250.4536583
DEBUG 2023-10-03 21:52:19,097 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\encodings\__init__.py first seen with mtime 1694630745.353354
DEBUG 2023-10-03 21:52:19,097 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1696004250.342366
DEBUG 2023-10-03 21:52:19,097 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\template\context.py first seen with mtime 1696004250.7774723
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1696004250.4673965
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1696004250.8844814
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\education_project\users\models.py first seen with mtime 1696306697.8813422
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1696004249.2394469
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\email\generator.py first seen with mtime 1694630745.1963408
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\education_project\education_project\__init__.py first seen with mtime 1696004420.610515
DEBUG 2023-10-03 21:52:19,098 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1696004246.8070495
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\apps\config.py first seen with mtime 1696004245.5304503
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1696004250.1804152
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\re\__init__.py first seen with mtime 1694630746.5293336
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1696004246.07628
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1696004248.6971107
DEBUG 2023-10-03 21:52:19,099 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\pickle.py first seen with mtime 1694630746.4824712
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1696004245.3787544
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\process.py first seen with mtime 1694630746.4195864
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\concurrent\__init__.py first seen with mtime 1694630744.9768474
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Users\alecb\education_project\courses\__init__.py first seen with mtime 1696205072.351505
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1696004250.5717633
DEBUG 2023-10-03 21:52:19,100 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\checks\__init__.py first seen with mtime 1696004250.175743
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1696004245.3817334
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1696004250.3898036
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\urls\__init__.py first seen with mtime 1696004250.8294537
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1696004247.0713582
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1696004250.1482816
DEBUG 2023-10-03 21:52:19,101 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\signing.py first seen with mtime 1696004250.1422641
DEBUG 2023-10-03 21:52:19,102 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\multiprocessing\__init__.py first seen with mtime 1694630746.4195864
DEBUG 2023-10-03 21:52:19,102 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\exceptions.py first seen with mtime 1694630744.8514698
DEBUG 2023-10-03 21:52:19,102 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1696004247.086636
DEBUG 2023-10-03 21:52:19,102 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\topological_sort.py first seen with mtime 1696004250.8921592
DEBUG 2023-10-03 21:52:19,103 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1696004250.4740214
DEBUG 2023-10-03 21:52:19,103 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\dataclasses.py first seen with mtime 1694630745.0237122
DEBUG 2023-10-03 21:52:19,103 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1696004250.2664003
DEBUG 2023-10-03 21:52:19,103 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1696004248.691126
DEBUG 2023-10-03 21:52:19,104 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1696004246.0742717
DEBUG 2023-10-03 21:52:19,104 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\ssl.py first seen with mtime 1694630748.8182468
DEBUG 2023-10-03 21:52:19,104 autoreload File C:\Users\alecb\education_project\users\urls.py first seen with mtime 1696181784.723984
DEBUG 2023-10-03 21:52:19,104 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1696004250.6087291
DEBUG 2023-10-03 21:52:19,104 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\asyncio\tasks.py first seen with mtime 1694630744.867097
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\db\models\base.py first seen with mtime 1696004250.5796375
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1696004250.159044
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\utils\crypto.py first seen with mtime 1696004250.8526008
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\urllib\error.py first seen with mtime 1694630748.9908795
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Users\alecb\.virtualenvs\alecb-IuTAPro5\Lib\site-packages\django\urls\converters.py first seen with mtime 1696004250.8348758
DEBUG 2023-10-03 21:52:19,105 autoreload File C:\Users\alecb\education_project\users\apps.py first seen with mtime 1696004618.7369366
DEBUG 2023-10-03 21:52:19,106 autoreload File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0\Lib\glob.py first seen with mtime 1694630745.6353405
